"","1","2","3","4","5"
"66",0.199562087927754,0.785549114311607,7.68844504336974e-06,0.000135049042537455,0.0147460602730587
"67",0.0494516663989711,0.678597042420357,2.24247312089462e-06,0.178618379766567,0.0933306689409835
"68",0.000277258630999899,6.86186199788978e-06,7.03809169305555e-07,0.989714554862804,0.0100006208350285
"69",0.37742036210993,0.000597382562188552,0.000133648850506246,0.231250159358884,0.390598447118491
"70",0.647476934700859,0.000158505439392264,0.326724208809998,0.000159880499811699,0.0254804705499393
"71",0.00134147795895046,0.118147773246458,6.21833290164615e-07,0.830324337115266,0.0501857898460355
"72",0.000328298051228418,1.10544568816083e-05,0.993921145270597,6.63739014122692e-05,0.00567312831988112
"73",0.000324802220864957,8.13072952089257e-06,8.34854636493854e-07,0.988604699458433,0.0110615327365447
"74",0.000636731942563764,2.90520861276284e-05,0.981873579016435,0.000211915978025815,0.0172487209768481
"75",0.567931778252634,0.00106027913845221,0.000229103661948455,0.061288883657962,0.369489955289003
"76",0.207029481261748,2.91855107666294e-05,0.0208396053538869,0.695685653644809,0.0764160742287901
"77",0.249087600770895,0.25314867632795,0.334675914890996,0.000292587988400832,0.162795220021758
"78",0.000791073975366622,2.88002417728837e-05,4.539098557892e-06,0.965271425527267,0.0339041611570353
"79",0.00274563799907085,0.000603854140388742,0.000437785297691508,0.0486578557135399,0.947554866849309
"80",0.985208136835054,0.000307940169065761,3.13770738367071e-05,0.000543962499283301,0.01390858342276
"81",0.00186686409204712,0.0565343879681993,9.82334418383211e-07,0.8835718236619,0.0580259419434355
"82",0.000404722658617402,1.18548916991998e-05,1.32142614480653e-06,0.984992234978248,0.014589866045291
"83",0.000551800965342683,0.993774758412638,2.39047438250388e-06,8.36774723919361e-05,0.00558737267524468
"84",0.575718158947989,0.00018504943107831,0.382141863663511,0.000267274294505306,0.0416876536629162
"85",0.541209527777372,0.438028957274296,1.22387322708584e-05,0.000202031770658926,0.0205472444454023
"86",0.57246505169113,0.000331802127344642,4.47285807611845e-05,0.243375452083874,0.18378296551689
"87",0.000419729648099861,1.18971987824268e-05,1.4084829946911e-06,0.983918672752888,0.0156482919172354
"88",0.260761768693373,0.0936773861330552,4.9270524170706e-06,0.48815175421417,0.157404163906984
"89",0.987579043821085,0.000265332885477169,2.59119226433986e-05,0.000387500532264082,0.01174221083853
"90",0.0449040824472974,8.17001465135623e-06,0.212355564348931,0.692243951413311,0.0504882317758086
"91",0.422061563034701,0.000174926700858777,1.67653412472839e-05,0.467506264894152,0.110240480029041
"92",0.0567802118766741,0.000190441060830741,0.167665133355749,0.16451871847958,0.610845495227166
"93",0.677500494138548,0.000330189568116911,4.55750439803803e-05,0.166592217770848,0.155531523478507
"94",0.59718207637647,0.000418730855334627,0.241269121277536,0.00119132461848784,0.159938746872171
"95",0.147358591880097,0.00107845168490933,0.000465000502527484,0.0361258331751903,0.814972122757276
"96",0.000868075368286617,0.991068546040869,3.68479503466361e-06,0.000122147589957278,0.00793754620585295
"97",0.0723494737439503,0.477601304724319,1.52939315321744e-05,0.203983616817923,0.246050310782275
"98",0.234006867742722,0.744125704398418,1.14216060880898e-05,0.0002282733097297,0.0216277329430426
"99",0.00101325823314156,6.95580746168489e-05,0.903497590506163,0.0011776343497919,0.0942419588362863
"100",0.293116791964912,0.000183356895377331,1.79132953283169e-05,0.589359221651725,0.117322716192657
"101",0.00605468417642443,0.000264048483259911,0.78902900179531,0.00158188178407642,0.20307038376093
"102",0.189063844656639,0.528317424486809,0.000101058993842718,0.00218427772939284,0.280333394133317
"103",0.197680995185495,0.000582872432857338,0.000132704809830414,0.335585524398262,0.466017903173555
"104",0.00496014243084864,0.000533634372579879,0.000206868694934241,0.498461228519102,0.495838125982535
"105",0.0129097423691156,0.000665432125617644,0.000494221784799985,0.00308878439419448,0.982841819326272
"106",0.00187673581230457,0.000113361113748041,3.40127733701762e-05,0.845100042666509,0.152875847634069
"107",0.0772854622712926,0.479330861282064,0.286357217134466,0.000466787168747783,0.156559672143429
"108",0.00790408748694848,0.0877847035797849,0.000108065672050964,0.0886266834531321,0.815576459808084
"109",0.21166244583055,0.00016767122804385,2.1160239272827e-05,0.644269679577536,0.143879043124597
"110",0.00333939470438142,0.0002788153794643,0.740962815541509,0.00356992573662033,0.251849048638025
"111",0.255395056880794,0.00242226796498231,0.000423245601633282,0.00661629165618849,0.735143137896402
"112",0.000342667648293156,1.20758491881497e-05,0.993556978978,7.35700112908232e-05,0.00601470751322753
"113",0.000325569201442159,1.0881655001042e-05,0.994468017371915,6.37344255879898e-05,0.00513179734605379
"114",0.0792209578853848,0.471957060197288,1.1045266128354e-05,0.218502606249319,0.23030833040188
"115",0.495586478843838,0.371956107768423,8.0605287882145e-05,0.00127903563740804,0.131097772462449
"116",0.800957139549798,0.000413414104689035,0.000161336025012132,0.00103276585614171,0.197435344464359
"117",0.000533922290884397,2.07563525107668e-05,3.29474408445159e-06,0.971614747067435,0.0278272795450859
"118",0.00345726713676931,0.544768204101009,4.4087656179376e-06,0.299359107159903,0.152411012836701
"119",0.0809544990863858,3.69888806650208e-05,2.37188036777917e-06,0.884063007686724,0.0349431324658577
"120",0.450151367744189,0.141818157686007,0.000153937350251485,0.00270056624355711,0.405175970975995
"121",0.00731234471561682,0.000732036302095686,0.000473626269083236,0.144259974611066,0.847222018102139
"122",0.000801798181335759,4.99289507909621e-05,0.962818501091868,0.000367933194010385,0.035961838581995
"123",0.000374745048642181,1.09211394216681e-05,1.43639957314482e-06,0.983383211224133,0.0162296861882299
"124",0.00075036781768501,0.99228957034093,3.14915296599996e-06,0.000117492040411044,0.00683942064800826
"125",0.00474917927770634,0.136529163492538,3.54328788443904e-05,0.427909589800957,0.430776634549955
"126",0.400366689930294,0.159123239012919,9.88557164312816e-06,0.252725089861819,0.187775095623324
"127",0.451434975763502,0.000138346002050695,0.34911315533443,0.0292155237284522,0.170097999171565
"128",0.000337722660571882,9.68566732532771e-06,1.17646046843896e-06,0.985616699734265,0.0140347154773696
"129",0.00619873314157271,0.00100797216495409,0.000706335846914193,0.0137556471434357,0.978331311703123
"130",0.00267946064727867,6.14755668167812e-05,0.136891892038723,0.560220862504635,0.300146309242547
"131",0.425173434140975,0.00097910749813556,0.000384734730582983,0.028955074157234,0.544507649473073
"132",0.000332285605331303,8.72376034586168e-06,8.6742608530799e-07,0.988580911292028,0.0110772119162101
"133",0.462680335414428,0.000983848056075696,0.000424962682655461,0.00334290971991223,0.532567944126928
"134",0.707958400534497,0.000995764142037701,0.000395702686173662,0.00310255454512938,0.287547578092162
"135",0.990812344776688,9.40115626144275e-05,1.61586549911482e-05,0.000156944828355883,0.00892054017735083
"136",0.548509857080477,0.113816737305222,0.000189607293260021,0.00146606866194488,0.336017729659096
"137",0.00538373664807145,0.281302912228112,3.98837621101502e-05,0.250078169139201,0.463195298222506
"138",0.00491542399786437,0.00111903549160291,0.000521835631232971,0.00827609756907249,0.985167607310227
"139",0.105341276668573,0.311722637365021,5.58398730864766e-05,0.0935980232576512,0.489282222835668
"140",0.000331530255779049,1.10275860319473e-05,0.99395573846288,6.57417492182028e-05,0.00563596194609094
"141",0.00133752612239149,0.696474588395034,0.28450482317247,2.76744086836212e-05,0.0176553879014204
"142",0.000629187850703561,4.35502291239422e-06,0.887027922858327,0.0828073601265526,0.0295311741415043
"143",0.0972434292495087,0.000198986803000226,0.218446051159311,0.182762143484413,0.501349389303767
"144",0.188139920804424,5.92216955713248e-05,2.57710594228386e-06,0.778063579826544,0.0337347005675186
"145",0.526105754534238,0.000163560684040745,0.177840503144977,0.0894290600007132,0.206461121636032
"146",0.00298311789208479,0.000132090070478774,3.64720060822046e-05,0.830535288573228,0.166313031458126
